customer_id,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_failures,discount_applied,price_increase_last_3m,support_tickets,avg_resolution_time,escalations,csat_score,email_open_rate,marketing_click_rate,nps_score,referral_count,churn,gender,age,country,city,customer_segment,signup_channel,contract_type,tenure_months,complaint_type,survey_response,low_engagement,inactive,high_support,billing_issues,risk_score,churn_risk_segment,churn_probability,churn_flag,recommended_action
cust_05967,20,6,12.176023206609557,5,0.16,3,30,1380,0,no,no,1,23.540136772685464,1,4.0,0.64,0.12,10,1,0,male,74,bangladesh,new york,individual,referral,monthly,46,technical,neutral,False,False,False,False,0,Low Risk,0.3935916921772399,0,No Action
cust_05968,20,1,14.153528501033954,6,-0.0,4,10,130,0,no,no,2,22.96487121127148,0,3.0,0.1,0.16,-19,2,0,female,41,usa,sydney,individual,referral,quarterly,13,technical,neutral,False,False,False,False,0,Low Risk,0.39538103169834027,0,No Action
cust_05969,21,5,10.509495618775864,4,0.17,8,10,170,0,no,no,2,39.996944483380574,1,3.0,0.76,0.43,6,1,0,male,42,bangladesh,new york,individual,mobile,monthly,17,no complaint,satisfied,False,False,False,False,0,Low Risk,0.38361657350733736,0,No Action
cust_05970,19,5,6.603476967470179,4,0.09,2,50,500,0,yes,no,0,27.836724492226185,1,2.0,0.85,0.48,-35,0,0,male,33,india,dhaka,sme,web,monthly,10,billing,satisfied,False,False,False,False,0,Low Risk,0.404006450138461,1,Monitor Closely
cust_05971,4,1,20.83416411219407,6,-0.02,3,100,300,0,yes,no,1,18.389752105500417,0,4.0,0.21,0.24,3,1,1,male,69,germany,new york,sme,web,yearly,3,billing,satisfied,True,False,False,False,1,Medium Risk,0.5558005565564881,1,Targeted Offer / Discount
cust_05972,4,0,9.854222071440542,6,0.04,23,50,200,0,no,no,1,34.310998383103176,1,3.0,0.58,0.01,55,2,0,female,33,bangladesh,sydney,enterprise,mobile,quarterly,4,no complaint,neutral,True,False,False,False,1,Medium Risk,0.5763655014237787,1,Targeted Offer / Discount
cust_05973,31,3,13.115133726198824,2,-0.03,17,50,1250,0,no,no,1,23.76992000552533,1,5.0,0.66,0.34,-12,2,0,male,23,bangladesh,sydney,sme,referral,quarterly,25,service,satisfied,False,False,False,False,0,Low Risk,0.3495023996191055,0,No Action
cust_05974,39,5,12.416126180276285,4,0.1,2,20,740,1,yes,no,1,17.73003101903761,1,5.0,0.85,0.39,-8,0,0,male,54,canada,dhaka,individual,referral,monthly,37,technical,satisfied,False,False,False,False,0,Low Risk,0.38027510970915007,0,No Action
cust_05975,17,1,28.26234958364153,5,0.17,5,100,4300,0,no,no,1,26.321215763398133,0,2.0,0.56,0.21,42,1,0,male,38,india,london,individual,web,quarterly,43,billing,satisfied,False,False,False,False,0,Low Risk,0.4538768036676585,1,Monitor Closely
cust_05976,1,3,15.35385062890514,5,0.15,6,30,1140,0,no,no,2,40.3043987142379,0,4.0,0.54,0.25,7,0,1,male,21,canada,sydney,sme,mobile,monthly,38,service,satisfied,True,False,False,False,1,Medium Risk,0.5394403951471839,1,Targeted Offer / Discount
cust_05977,32,6,20.97195429053245,4,0.06,11,20,580,0,no,no,1,32.32050126365304,0,5.0,0.81,0.24,68,3,0,male,51,india,dhaka,enterprise,mobile,monthly,29,technical,satisfied,False,False,False,False,0,Low Risk,0.3016176543262177,0,No Action
cust_05978,11,2,12.526436236111874,7,0.21,13,30,30,0,no,no,3,26.91423782151798,0,5.0,0.1,0.35,54,0,0,female,45,india,london,individual,web,yearly,1,technical,satisfied,True,False,True,False,2,Medium Risk,0.5349475329313099,1,Targeted Offer / Discount
cust_05979,23,4,10.25652965975719,5,-0.0,26,20,1020,1,no,no,1,17.002252903711643,0,5.0,0.66,0.32,-7,1,1,female,55,australia,toronto,individual,web,quarterly,51,technical,neutral,False,False,False,False,0,Low Risk,0.5533359670302207,1,Monitor Closely
cust_05980,14,2,17.816601128359018,5,0.13,7,70,2100,0,no,yes,1,38.91456101547776,1,3.0,0.24,0.13,-31,1,0,female,58,australia,dhaka,sme,web,yearly,30,service,satisfied,True,False,False,False,1,Medium Risk,0.43536866352796477,1,Targeted Offer / Discount
cust_05981,15,1,22.271720167946903,7,-0.12,13,30,1170,0,yes,no,1,31.82788237938325,0,4.0,0.56,0.25,0,1,0,male,45,australia,toronto,individual,mobile,quarterly,39,no complaint,neutral,False,False,False,False,0,Low Risk,0.46669101292691356,1,Monitor Closely
cust_05982,11,7,11.376560266395405,5,0.11,19,20,1100,0,yes,yes,2,21.907654728387172,0,2.0,0.68,0.3,-9,0,1,female,34,germany,sydney,individual,referral,quarterly,55,service,satisfied,True,False,False,False,1,Medium Risk,0.5053155106792665,1,Targeted Offer / Discount
cust_05983,33,1,19.68446352264704,3,0.1,19,30,300,1,yes,no,4,36.417949121965925,1,5.0,0.43,0.07,39,0,0,female,31,germany,new york,enterprise,referral,quarterly,10,no complaint,neutral,False,False,True,False,1,Medium Risk,0.46657999380485443,1,Targeted Offer / Discount
cust_05984,24,7,13.118301023305785,4,-0.02,21,20,580,0,yes,no,2,38.500711306401605,0,4.0,0.82,0.14,43,0,0,female,24,india,berlin,sme,mobile,monthly,29,billing,neutral,False,False,False,False,0,Low Risk,0.39211625661003535,0,No Action
cust_05985,23,0,3.1716080729673664,3,0.09,3,70,3080,0,yes,no,0,10.992998099838552,0,4.0,0.55,0.41,27,3,0,male,39,uk,new york,individual,web,monthly,44,technical,unsatisfied,False,False,False,False,0,Low Risk,0.3910445925977099,0,No Action
cust_05986,20,4,9.494619616317692,5,0.02,10,20,640,0,no,no,2,8.405460285677577,0,3.0,0.57,0.02,-41,1,0,male,68,canada,sydney,individual,mobile,monthly,32,service,neutral,False,False,False,False,0,Low Risk,0.42029120253590857,1,Monitor Closely
cust_05987,23,5,14.79712066675714,9,0.28,11,10,440,2,yes,no,1,22.75452549511095,0,3.0,0.75,0.08,56,2,0,female,18,australia,london,individual,referral,monthly,44,technical,satisfied,False,False,False,True,1,Medium Risk,0.6107779298581559,1,Targeted Offer / Discount
cust_05988,8,6,16.696388113386863,5,0.06,2,70,70,3,no,no,2,31.142692799645012,0,2.0,0.26,0.13,77,1,0,female,46,canada,dhaka,enterprise,mobile,yearly,1,billing,unsatisfied,True,False,False,True,2,Medium Risk,0.7792448715044153,1,Targeted Offer / Discount
cust_05989,25,6,19.310744545718805,4,-0.39,26,20,820,3,no,no,1,25.62218901005524,0,2.0,0.12,0.42,24,1,0,male,69,bangladesh,new york,enterprise,web,monthly,41,technical,neutral,False,False,False,True,1,Medium Risk,0.7296806950675777,1,Targeted Offer / Discount
cust_05990,32,4,25.444138055517925,3,-0.16,12,30,510,1,no,no,2,36.83311528220102,0,4.0,0.7,0.12,-1,1,0,male,48,india,toronto,sme,referral,quarterly,17,technical,satisfied,False,False,False,False,0,Low Risk,0.40871180049039657,1,Monitor Closely
cust_05991,22,3,15.010600916868862,6,0.02,1,70,3850,1,no,no,4,38.214496064872755,0,4.0,0.63,0.09,40,0,0,female,47,usa,delhi,individual,referral,quarterly,55,technical,neutral,False,False,True,False,1,Medium Risk,0.4944769823559397,1,Targeted Offer / Discount
cust_05992,28,7,4.912764587829356,4,-0.21,1,30,360,2,yes,yes,2,14.471672462138349,0,3.0,0.52,0.24,-5,0,0,male,74,india,sydney,individual,referral,quarterly,12,service,satisfied,False,False,False,True,1,Medium Risk,0.549342338662107,1,Targeted Offer / Discount
cust_05993,15,0,16.50678336693383,6,-0.0,12,70,140,1,yes,no,2,19.056832217192035,0,4.0,0.69,0.26,58,1,0,female,32,germany,new york,sme,referral,quarterly,2,no complaint,neutral,False,False,False,False,0,Low Risk,0.6144467298039664,1,Monitor Closely
cust_05994,24,4,11.94968649239453,5,0.15,7,50,450,0,no,no,0,17.06336948955739,0,4.0,0.44,0.1,56,1,0,male,35,uk,delhi,individual,web,monthly,9,no complaint,satisfied,False,False,False,False,0,Low Risk,0.39280260491616786,0,No Action
cust_05995,16,1,7.6084378934533134,4,0.15,14,20,240,2,yes,no,0,18.271946196113955,0,2.0,0.9,0.21,22,0,1,female,52,usa,new york,sme,referral,yearly,12,technical,neutral,False,False,False,True,1,Medium Risk,0.686133268899811,1,Targeted Offer / Discount
cust_05996,3,2,15.370758728415062,2,0.13,3,10,250,1,yes,no,1,22.67917737518763,0,2.0,0.19,0.07,7,0,1,female,67,canada,london,sme,mobile,yearly,25,billing,satisfied,True,False,False,False,1,Medium Risk,0.6321134061278542,1,Targeted Offer / Discount
cust_05997,17,2,19.838132954267877,4,-0.25,3,50,2850,0,no,no,1,19.59729298979328,0,5.0,0.58,0.07,69,1,0,male,47,germany,london,individual,web,quarterly,57,billing,satisfied,False,False,False,False,0,Low Risk,0.4407468321842959,1,Monitor Closely
cust_05998,31,6,19.237624103518236,6,0.15,2,50,1800,0,yes,no,0,23.0354867668001,0,5.0,0.48,0.31,65,0,0,female,51,australia,london,enterprise,mobile,yearly,36,technical,unsatisfied,False,False,False,False,0,Low Risk,0.33916729813360846,0,No Action
cust_05999,6,5,8.89518350678169,4,0.06,0,50,2700,0,yes,yes,0,10.573141776134763,0,4.0,0.34,0.39,-28,0,0,female,59,usa,delhi,individual,web,monthly,54,technical,satisfied,True,False,False,False,1,Medium Risk,0.5112195487085902,1,Targeted Offer / Discount
cust_06000,36,4,23.350668075819986,8,0.37,2,10,440,1,yes,yes,1,44.44340086698918,1,4.0,0.37,0.33,29,0,0,female,28,germany,berlin,sme,web,monthly,44,service,neutral,False,False,False,False,0,Low Risk,0.38018735681982213,0,No Action
cust_06001,14,2,18.985569081675223,4,-0.06,10,10,500,0,yes,no,0,19.736847044653487,0,3.0,0.34,0.18,77,1,0,male,44,canada,delhi,individual,referral,quarterly,50,billing,neutral,True,False,False,False,1,Medium Risk,0.4797718212921551,1,Targeted Offer / Discount
cust_06002,25,1,26.4459361444415,5,0.13,3,20,700,0,yes,yes,0,25.33018264603284,0,3.0,0.81,0.42,94,0,0,male,41,india,sydney,sme,web,yearly,35,technical,satisfied,False,False,False,False,0,Low Risk,0.3961038298707771,0,No Action
cust_06003,35,7,29.52862206101939,3,-0.07,3,100,2200,0,no,no,1,38.02835833848464,0,2.0,0.84,0.49,-17,0,0,male,52,canada,sydney,sme,referral,monthly,22,billing,satisfied,False,False,False,False,0,Low Risk,0.2845588954253366,0,No Action
cust_06004,38,6,19.285975572572543,3,-0.08,2,30,990,2,yes,yes,1,16.844295857119914,0,5.0,0.77,0.39,40,2,1,female,56,usa,toronto,individual,web,quarterly,33,technical,satisfied,False,False,False,True,1,Medium Risk,0.46646331185728784,1,Targeted Offer / Discount
cust_06005,36,3,23.3901410179134,1,0.13,6,50,2750,1,no,no,0,44.24144683851703,0,3.0,0.7,0.15,-42,3,0,male,25,usa,toronto,individual,web,monthly,55,technical,neutral,False,False,False,False,0,Low Risk,0.3184439859159357,0,No Action
cust_06006,12,1,18.648601988787647,5,-0.21,7,10,500,1,no,no,2,28.399061606827857,0,3.0,0.51,0.2,43,1,0,female,68,india,sydney,individual,web,yearly,50,service,unsatisfied,True,False,False,False,1,Medium Risk,0.5863166052072811,1,Targeted Offer / Discount
cust_06007,31,6,4.194592232163375,6,-0.14,36,50,2800,1,yes,no,1,31.047935677899297,1,2.0,0.42,0.22,-5,2,0,female,35,usa,new york,individual,mobile,quarterly,56,technical,unsatisfied,False,True,False,False,1,Medium Risk,0.49306657619212524,1,Targeted Offer / Discount
cust_06008,14,4,1.0,6,0.05,6,70,1470,0,no,yes,1,33.07851580007439,1,4.0,0.68,0.31,4,2,0,male,30,uk,sydney,sme,web,monthly,21,service,neutral,True,False,False,False,1,Medium Risk,0.4344599841860704,1,Targeted Offer / Discount
cust_06009,10,6,11.134129963324336,4,-0.06,12,50,2750,1,no,no,0,27.1428578658094,0,4.0,0.84,0.28,-19,0,0,male,62,australia,dhaka,individual,referral,yearly,55,no complaint,unsatisfied,True,False,False,False,1,Medium Risk,0.5927768075197705,1,Targeted Offer / Discount
cust_06010,14,5,17.837470226491636,4,0.06,7,20,800,0,no,no,5,20.56424203573068,0,2.0,0.56,0.08,60,2,0,female,41,germany,berlin,individual,mobile,monthly,40,technical,unsatisfied,True,False,True,False,2,Medium Risk,0.45709190026749824,1,Targeted Offer / Discount
cust_06011,32,7,4.551913659262986,5,0.05,22,20,1020,0,yes,no,0,32.462419383652474,0,2.0,0.59,0.43,-35,0,0,female,68,india,toronto,individual,mobile,monthly,51,billing,satisfied,False,False,False,False,0,Low Risk,0.3369087788788967,0,No Action
cust_06012,15,6,14.940621957481476,4,-0.02,4,10,220,0,yes,no,0,22.389866538217735,1,3.0,0.61,0.15,18,2,0,male,40,canada,toronto,individual,web,monthly,22,billing,unsatisfied,False,False,False,False,0,Low Risk,0.4184614122139554,1,Monitor Closely
cust_06013,12,1,20.698257159148117,7,-0.29,11,100,2800,1,no,no,3,28.68691346819179,0,5.0,0.14,0.3,47,0,0,male,29,canada,dhaka,sme,web,monthly,28,service,satisfied,True,False,True,False,2,Medium Risk,0.6395924957157268,1,Targeted Offer / Discount
cust_06014,36,1,3.972520542034381,7,0.04,3,20,1140,0,no,no,1,7.099562763562933,0,5.0,0.25,0.14,56,0,0,male,66,australia,dhaka,individual,referral,monthly,57,no complaint,satisfied,False,False,False,False,0,Low Risk,0.33703882271144475,0,No Action
cust_06015,18,2,21.924088842851617,6,0.15,16,10,40,1,yes,no,1,28.358634609449464,1,3.0,0.3,0.21,47,2,1,female,47,usa,delhi,sme,web,monthly,4,technical,unsatisfied,False,False,False,False,0,Low Risk,0.56566960876204,1,Monitor Closely
cust_06016,26,5,16.844370006075714,1,0.09,3,100,2600,0,yes,no,1,36.46153783505111,0,4.0,0.24,0.32,96,0,0,female,48,usa,dhaka,sme,web,yearly,26,service,neutral,False,False,False,False,0,Low Risk,0.3624413417411206,0,No Action
cust_06017,10,3,14.931483600063704,3,-0.25,2,70,1610,0,no,no,2,38.94081493460668,0,3.0,0.12,0.31,13,1,0,female,45,canada,toronto,individual,web,monthly,23,billing,neutral,True,False,False,False,1,Medium Risk,0.4562766736760975,1,Targeted Offer / Discount
cust_06018,16,7,6.154793624669635,2,-0.07,26,50,2400,0,no,no,1,22.059231632930626,1,4.0,0.24,0.36,-27,0,0,female,39,australia,sydney,sme,referral,monthly,48,technical,satisfied,False,False,False,False,0,Low Risk,0.49314874507209927,1,Monitor Closely
cust_06019,17,7,19.80579722782515,2,0.15,22,20,980,0,yes,no,1,21.23548248142642,0,3.0,0.49,0.33,33,0,0,female,61,canada,toronto,individual,web,quarterly,49,no complaint,satisfied,False,False,False,False,0,Low Risk,0.47556593276401493,1,Monitor Closely
cust_06020,14,5,16.103372095704987,5,0.22,10,30,690,1,no,yes,0,12.16604467011054,1,5.0,0.88,0.13,10,1,0,male,45,usa,dhaka,individual,web,quarterly,23,technical,neutral,True,False,False,False,1,Medium Risk,0.5813407340772272,1,Targeted Offer / Discount
cust_06021,19,7,1.0,4,0.02,2,50,2050,0,yes,no,1,19.52968661690537,2,3.0,0.62,0.42,51,2,0,male,30,india,dhaka,individual,mobile,yearly,41,technical,satisfied,False,False,False,False,0,Low Risk,0.4179349294903371,1,Monitor Closely
cust_06022,11,0,16.53144975987233,5,-0.23,3,50,2900,1,yes,yes,1,10.639690441622111,1,2.0,0.75,0.48,44,1,0,female,42,germany,dhaka,individual,referral,quarterly,58,technical,satisfied,True,False,False,False,1,Medium Risk,0.6327032323987678,1,Targeted Offer / Discount
cust_06023,19,4,8.304119180203555,3,-0.1,12,10,80,1,no,no,1,35.89305169808016,0,2.0,0.47,0.44,-76,1,0,female,61,usa,toronto,sme,web,quarterly,8,no complaint,satisfied,False,False,False,False,0,Low Risk,0.4930967476376781,1,Monitor Closely
cust_06024,31,4,10.097533959843345,3,-0.1,1,50,2600,0,no,no,1,38.99279075631358,0,2.0,0.38,0.41,-12,1,0,male,68,india,dhaka,individual,web,monthly,52,technical,satisfied,False,False,False,False,0,Low Risk,0.2903524854618649,0,No Action
cust_06025,3,1,15.707373609462945,1,0.04,4,30,960,0,no,no,0,10.60216460798267,0,4.0,0.57,0.02,97,0,0,male,63,germany,delhi,individual,web,monthly,32,no complaint,satisfied,True,False,False,False,1,Medium Risk,0.5662701419477842,1,Targeted Offer / Discount
cust_06026,18,2,18.177307699616204,6,0.02,49,10,510,1,no,no,0,22.51468683609387,0,2.0,0.82,0.25,0,3,1,male,24,bangladesh,sydney,individual,web,monthly,51,service,neutral,False,True,False,False,1,Medium Risk,0.6294096942909435,1,Targeted Offer / Discount
cust_06027,15,2,22.44717898805708,9,-0.05,10,30,1170,1,no,no,2,32.21250478893486,1,3.0,0.73,0.05,2,1,0,male,62,uk,new york,individual,web,monthly,39,service,neutral,False,False,False,False,0,Low Risk,0.5746580773851835,1,Monitor Closely
cust_06028,14,4,9.030528998206613,1,-0.27,0,30,1320,1,yes,no,2,16.35703765661222,1,5.0,0.81,0.06,-49,1,0,female,23,australia,dhaka,sme,web,monthly,44,technical,satisfied,True,False,False,False,1,Medium Risk,0.5302401850931185,1,Targeted Offer / Discount
cust_06029,39,5,15.236942998294708,5,-0.15,18,10,10,0,no,no,1,17.413876487032837,0,4.0,0.3,0.01,-23,1,1,male,41,india,toronto,individual,mobile,quarterly,1,no complaint,satisfied,False,False,False,False,0,Low Risk,0.29264225151543466,0,No Action
cust_06030,34,0,1.989777579145855,4,0.07,0,30,1680,0,yes,no,1,17.152927966768335,1,3.0,0.18,0.37,100,0,0,female,36,uk,toronto,sme,web,monthly,56,billing,neutral,False,False,False,False,0,Low Risk,0.35033461361465285,0,No Action
cust_06031,15,0,17.746249500568567,3,-0.03,35,10,300,1,yes,no,0,23.980570601133326,0,2.0,0.22,0.07,34,1,0,male,36,usa,dhaka,enterprise,web,yearly,30,technical,neutral,False,True,False,False,1,Medium Risk,0.6322592333422451,1,Targeted Offer / Discount
cust_06032,6,3,12.223229982679491,3,-0.02,35,10,280,1,no,no,1,28.07906749121288,0,4.0,0.61,0.43,18,1,1,male,53,bangladesh,toronto,individual,referral,yearly,28,technical,neutral,True,True,False,False,2,Medium Risk,0.6877705258687031,1,Targeted Offer / Discount
cust_06033,35,1,18.697500929179355,6,-0.17,3,50,850,1,no,no,0,15.95172358590674,2,5.0,0.2,0.36,62,1,0,male,68,australia,dhaka,sme,web,quarterly,17,billing,satisfied,False,False,False,False,0,Low Risk,0.4574775240812801,1,Monitor Closely
cust_06034,24,4,13.703379960770825,2,0.21,8,50,1150,0,no,yes,2,31.144100240932257,0,3.0,0.12,0.06,-46,0,0,female,26,india,berlin,individual,web,quarterly,23,technical,neutral,False,False,False,False,0,Low Risk,0.35418996658367824,0,No Action
cust_06035,8,7,11.2346789219691,3,-0.35,0,20,760,0,yes,no,1,20.39948022148041,0,2.0,0.76,0.08,6,2,1,female,65,bangladesh,sydney,individual,web,monthly,38,no complaint,satisfied,True,False,False,False,1,Medium Risk,0.4436499784620272,1,Targeted Offer / Discount
cust_06036,10,5,13.157482498136227,4,0.25,3,20,1160,1,no,no,3,17.99798610114725,0,5.0,0.3,0.45,-20,2,0,male,53,usa,dhaka,individual,mobile,monthly,58,service,satisfied,True,False,True,False,2,Medium Risk,0.5789149176875287,1,Targeted Offer / Discount
cust_06037,21,0,1.0,9,0.08,10,30,720,0,no,yes,1,15.033330293455505,0,5.0,0.49,0.27,18,0,0,female,55,australia,toronto,individual,mobile,yearly,24,technical,satisfied,False,False,False,False,0,Low Risk,0.45419952915573525,1,Monitor Closely
cust_06038,37,6,20.13620810927342,4,-0.07,8,30,660,0,no,no,1,17.953170751112154,0,3.0,0.19,0.15,99,1,0,female,57,australia,berlin,enterprise,referral,monthly,22,no complaint,unsatisfied,False,False,False,False,0,Low Risk,0.30790806870210913,0,No Action
cust_06039,16,0,20.63899802766355,5,-0.03,0,70,350,0,yes,no,2,21.797848153384464,0,3.0,0.64,0.48,70,0,0,male,46,usa,new york,individual,mobile,monthly,5,service,neutral,False,False,False,False,0,Low Risk,0.4819083008826154,1,Monitor Closely
cust_06040,24,2,20.819217025236433,6,-0.01,2,20,500,1,yes,yes,3,38.592524970701106,1,4.0,0.34,0.4,45,1,0,male,41,usa,new york,sme,referral,monthly,25,service,satisfied,False,False,True,False,1,Medium Risk,0.48368295830761876,1,Targeted Offer / Discount
cust_06041,14,3,14.249270633533026,7,0.11,36,70,3640,3,no,no,2,2.356594972852754,0,3.0,0.14,0.37,-10,0,0,female,65,bangladesh,delhi,individual,mobile,quarterly,52,service,neutral,True,True,False,True,3,High Risk,0.8501551146306854,1,Immediate Retention Call
cust_06042,24,4,22.99052466757171,5,-0.0,14,10,70,1,no,yes,1,25.786337640961243,0,5.0,0.67,0.23,14,0,0,female,22,bangladesh,dhaka,sme,web,monthly,7,service,satisfied,False,False,False,False,0,Low Risk,0.5061765075518512,1,Monitor Closely
cust_06043,3,3,10.04235900586034,3,0.22,13,10,540,2,no,no,0,33.64376998615172,0,2.0,0.58,0.19,-45,0,0,female,70,india,delhi,individual,web,yearly,54,technical,unsatisfied,True,False,False,True,2,Medium Risk,0.723383062613266,1,Targeted Offer / Discount
cust_06044,26,7,8.077299888351392,4,-0.16,5,20,1160,0,no,no,3,31.02894568116976,0,5.0,0.24,0.11,84,1,0,male,71,australia,delhi,sme,mobile,monthly,58,technical,satisfied,False,False,True,False,1,Medium Risk,0.34798813166063064,0,No Action
cust_06045,22,0,19.99825068819205,7,0.13,1,50,1100,1,no,no,1,28.547696049213144,1,3.0,0.89,0.12,15,1,0,male,59,india,berlin,individual,referral,yearly,22,service,satisfied,False,False,False,False,0,Low Risk,0.5068960471430801,1,Monitor Closely
cust_06046,11,3,11.120249972748224,5,0.15,15,50,2950,0,no,yes,0,25.677423299831524,1,2.0,0.73,0.39,15,2,0,female,72,bangladesh,new york,sme,web,yearly,59,service,neutral,True,False,False,False,1,Medium Risk,0.4978566676172197,1,Targeted Offer / Discount
cust_06047,0,6,26.517321538952704,8,-0.14,1,10,440,0,no,yes,4,41.43095368768224,0,4.0,0.77,0.03,4,1,0,male,62,australia,delhi,sme,web,quarterly,44,no complaint,satisfied,True,False,True,False,2,Medium Risk,0.5098499099215341,1,Targeted Offer / Discount
cust_06048,36,0,23.237984457615543,5,0.05,22,50,1850,2,yes,yes,0,29.95906008209396,0,3.0,0.32,0.36,-43,1,1,male,43,india,london,sme,referral,quarterly,37,billing,satisfied,False,False,False,True,1,Medium Risk,0.5404482406828706,1,Targeted Offer / Discount
cust_06049,2,5,15.297673003796168,4,0.02,0,50,1700,0,yes,no,1,37.703994337799514,0,4.0,0.55,0.39,21,1,1,female,31,usa,delhi,individual,web,monthly,34,technical,unsatisfied,True,False,False,False,1,Medium Risk,0.5062335863328006,1,Targeted Offer / Discount
cust_06050,32,2,6.646856038214262,6,0.09,13,30,1080,0,no,no,2,24.390131841805633,1,5.0,0.64,0.25,48,1,0,female,56,usa,new york,individual,mobile,yearly,36,technical,satisfied,False,False,False,False,0,Low Risk,0.3638948957148692,0,No Action
cust_06051,11,5,10.12247025408704,4,0.05,4,10,490,0,yes,no,1,37.47339957011511,0,3.0,0.34,0.1,62,1,0,male,46,canada,london,sme,web,quarterly,49,no complaint,unsatisfied,True,False,False,False,1,Medium Risk,0.43844264880525713,1,Targeted Offer / Discount
cust_06052,23,1,13.681938456147924,5,0.0,8,50,2850,1,yes,no,1,29.48529636389774,0,2.0,0.83,0.29,82,1,0,male,69,bangladesh,berlin,individual,web,monthly,57,no complaint,satisfied,False,False,False,False,0,Low Risk,0.5168457162071489,1,Monitor Closely
cust_06053,26,6,33.529497602917495,6,-0.01,1,70,3990,0,yes,no,2,36.43088527281385,0,5.0,0.73,0.01,50,1,0,female,23,india,dhaka,individual,web,monthly,57,service,neutral,False,False,False,False,0,Low Risk,0.3395629988747214,0,No Action
cust_06054,36,7,16.68506433637913,4,0.0,0,20,800,2,no,no,2,23.389711592454628,1,3.0,0.61,0.27,-20,2,1,male,24,canada,dhaka,individual,mobile,monthly,40,technical,satisfied,False,False,False,True,1,Medium Risk,0.4636242306805317,1,Targeted Offer / Discount
cust_06055,9,7,19.95022359671635,3,-0.09,21,50,1000,0,no,no,1,26.248738169405303,1,3.0,0.46,0.43,51,0,0,male,54,canada,london,individual,web,quarterly,20,no complaint,satisfied,True,False,False,False,1,Medium Risk,0.5532845331893811,1,Targeted Offer / Discount
cust_06056,19,4,9.161049090764974,7,-0.08,35,10,370,0,no,no,0,22.52878666252746,1,3.0,0.17,0.05,-53,2,0,female,70,uk,new york,individual,mobile,monthly,37,technical,satisfied,False,True,False,False,1,Medium Risk,0.47272548044006535,1,Targeted Offer / Discount
cust_06057,10,1,15.642013579405123,5,-0.02,16,30,510,1,no,yes,4,20.808507332785577,0,4.0,0.7,0.12,3,0,0,female,35,australia,toronto,individual,web,quarterly,17,billing,satisfied,True,False,True,False,2,Medium Risk,0.6392133039170532,1,Targeted Offer / Discount
cust_06058,9,7,9.619184347905811,2,0.12,7,20,1040,2,no,no,2,21.654323265503503,0,5.0,0.42,0.46,44,1,0,male,40,germany,london,individual,mobile,quarterly,52,technical,neutral,True,False,False,True,2,Medium Risk,0.6972477149698975,1,Targeted Offer / Discount
cust_06059,20,3,10.931834620806308,5,-0.11,7,30,120,0,yes,yes,0,14.658953122507764,0,5.0,0.75,0.45,78,0,0,male,61,uk,new york,individual,web,monthly,4,technical,satisfied,False,False,False,False,0,Low Risk,0.44940536768670986,1,Monitor Closely
cust_06060,28,0,2.4881966214219027,1,0.11,28,10,530,0,no,no,0,21.13600958990601,0,2.0,0.78,0.27,7,0,1,male,55,bangladesh,delhi,individual,mobile,yearly,53,service,neutral,False,False,False,False,0,Low Risk,0.4104908099803597,1,Monitor Closely
cust_06061,44,1,17.178948685922762,7,-0.28,1,20,1000,0,no,no,0,43.119175913699735,0,4.0,0.28,0.25,39,1,0,female,18,australia,toronto,individual,referral,quarterly,50,service,neutral,False,False,False,False,0,Low Risk,0.22683652303572358,0,No Action
cust_06062,17,2,20.044643684178244,4,-0.09,18,20,360,1,yes,yes,2,35.00795122063715,0,4.0,0.78,0.06,100,1,0,male,21,germany,berlin,sme,web,monthly,18,technical,satisfied,False,False,False,False,0,Low Risk,0.564449536565967,1,Monitor Closely
cust_06063,19,6,4.637617437936342,5,0.09,31,30,840,1,no,no,1,34.168058750819,0,4.0,0.32,0.13,0,1,0,male,68,canada,dhaka,individual,web,yearly,28,no complaint,neutral,False,True,False,False,1,Medium Risk,0.5571151195831018,1,Targeted Offer / Discount
cust_06064,19,5,6.697419275265432,8,0.23,7,10,500,0,no,no,3,25.4947340925599,0,2.0,0.83,0.28,-4,0,0,female,61,germany,berlin,sme,referral,yearly,50,service,satisfied,False,False,True,False,1,Medium Risk,0.4264608313198952,1,Targeted Offer / Discount
cust_06065,21,3,4.8212983933310944,6,0.1,2,50,800,0,no,no,3,28.66830638167001,0,4.0,0.12,0.47,31,0,0,female,64,usa,sydney,individual,web,quarterly,16,service,satisfied,False,False,True,False,1,Medium Risk,0.4178707391028767,1,Targeted Offer / Discount
cust_06066,22,3,15.053065706001256,5,-0.07,5,30,1290,0,no,no,2,27.351029007445405,0,5.0,0.67,0.28,56,0,0,male,52,bangladesh,berlin,individual,web,monthly,43,technical,neutral,False,False,False,False,0,Low Risk,0.40983512550547646,1,Monitor Closely
cust_06067,8,6,14.534386177426924,3,0.2,8,30,240,2,no,no,1,31.113669115609675,1,3.0,0.9,0.12,-38,1,1,female,40,usa,sydney,individual,web,monthly,8,billing,neutral,True,False,False,True,2,Medium Risk,0.6779661405673902,1,Targeted Offer / Discount
